time,long,lat,speed,heading,odometer,power
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
1454964993,-92.3192722,38.9654359,0.0,90.7,926073.0,off
