Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
166,1948,2017-03-27,1490614028,0,315.69,Motion Stop,0,38.9590581,-92.3534414,,,12680.91,,-6,9247,0.00,Solid Waste - Grissum
19,1306,2017-03-27,1490614031,9.6,149.86,Motion Start,0,38.9610866,-92.2922775,,,106373.98,1306,0,9247,0.00,Transit
10,1893,2017-03-27,1490614036,6.5,356.54,Motion Start,0,38.965059,-92.3386301,,,86464.19,1893,0,9247,0.00,Transit
21,1302,2017-03-27,1490614037,17.8,180.45,Standard,0,38.8997768,-92.3410088,,,1261.15,1302,0,8223,0.00,Transit
247,AUTO 8796587,2017-03-27,1490614039,54.2,181.25,Standard,0,39.0527274,-92.413883,,,125.05,,-17,8223,0.00,UNKNOWN
148,1673,2017-03-27,1490614040,0,161.36,Motion Stop,0,38.9852153,-92.3010465,,,18195.68,,-7,9247,0.00,Solid Waste - Grissum
151,1645,2017-03-27,1490614040,0,103.17,Motion Stop,0,38.9530579,-92.3246989,,,21679.49,,-3,9247,0.00,Solid Waste - Grissum
36,1299,2017-03-27,1490614040,0,276.30,Motion Stop,0,38.9883522,-92.3196998,,,113472.13,1299,0,9247,0.00,Transit
36,1299,2017-03-27,1490614043,7.2,267.98,Motion Start,0,38.9883521,-92.3197798,,,113472.13,1299,0,9247,0.00,Transit
19,1306,2017-03-27,1490614049,10.8,186.22,Standard,0.1,38.9596215,-92.292368,,,106374.08,1306,0,8223,0.00,Transit
128,1878,2017-03-27,1490614052,6.4,22.51,Motion Start,0,38.9637018,-92.3261482,,,17971.55,,18,9247,0.00,Solid Waste - Grissum
36,1299,2017-03-27,1490614053,0,306.58,Motion Stop,0,38.9884381,-92.3201184,,,113472.16,1299,0,9247,0.00,Transit
21,1302,2017-03-27,1490614053,0,186.96,Motion Stop,0.1,38.8987276,-92.3411308,,,1261.23,1302,0,9247,0.00,Transit
19,1306,2017-03-27,1490614053,0,185.33,Motion Stop,0.1,38.9595396,-92.2923771,,,106374.09,1306,0,9247,0.00,Transit
1,1665,2017-03-27,1490614055,5.9,94.11,Motion Start,0,38.9545405,-92.3795611,,,102450.31,1665,14,9247,0.00,Transit
115,1812,2017-03-27,1490614058,5.5,23.32,Motion Start,0,38.9491438,-92.328722,,,7338.14,,16,9247,0.00,Solid Waste - Grissum
166,1948,2017-03-27,1490614061,5.6,352.31,Motion Start,0,38.9590874,-92.3534184,,,12680.92,,9,9247,0.00,Solid Waste - Grissum
53,1317,2017-03-27,1490614064,18.8,275.80,Standard,0,38.9003837,-92.3445779,Gentry,,72366.86,,0,8223,0.00,Transit
19,1306,2017-03-27,1490614065,8,184.27,Motion Start,0.1,38.9595062,-92.2923711,,,106374.09,1306,0,9247,0.00,Transit
53,1317,2017-03-27,1490614070,0,276.99,Motion Stop,0,38.9004085,-92.3448062,Gentry,,72366.87,,0,9247,0.00,Transit
128,1878,2017-03-27,1490614070,18.7,77.91,Standard,0,38.9637716,-92.3253062,,,17971.6,,7,8223,0.00,Solid Waste - Grissum
151,1645,2017-03-27,1490614072,0,103.17,Power Off,0,38.9530383,-92.3246673,,,21679.49,,0,31,0.00,Solid Waste - Grissum
53,1317,2017-03-27,1490614075,6.8,260.22,Motion Start,0,38.9004042,-92.3448491,Gentry,,72366.88,,0,9247,0.00,Transit
128,1878,2017-03-27,1490614078,0,94.89,Motion Stop,0.1,38.9638028,-92.3248515,,,17971.62,,-14,9247,0.00,Solid Waste - Grissum
62,1320,2017-03-27,1490614082,12.5,1.35,Motion Start,0,38.9545965,-92.3807237,,,63484.07,,38,9247,0.00,Transit
128,1878,2017-03-27,1490614083,7.5,36.53,Motion Start,0.1,38.9638342,-92.3247967,,,17971.63,,25,9247,0.00,Solid Waste - Grissum
