Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
19,1306,2017-03-27,1490614313,10,235.59,Motion Start,0.1,38.9129946,-92.294635,,,106377.33,1306,0,9247,0.00,Transit
53,1317,2017-03-27,1490614318,30.5,95.83,Standard,0.1,38.9006003,-92.347208,,,72367.58,,0,8223,0.00,Transit
157,1419,2017-03-27,1490614318,4.3,334.98,Motion Start,0,38.9464573,-92.3320305,,,13288.23,,10,9247,0.00,Solid Waste - Grissum
166,1948,2017-03-27,1490614319,17.4,181.16,Standard,0.1,38.9582082,-92.3528128,West Elementary,,12681.39,,2,8223,0.00,Solid Waste - Grissum
30,1664,2017-03-27,1490614320,5.7,273.12,Standard,0.1,38.9464639,-92.3217127,,,88344.08,1664,0,8223,0.00,Transit
1,1665,2017-03-27,1490614321,21.2,99.41,Standard,0.2,38.9520553,-92.3523505,,,102451.78,1665,-7,8223,0.00,Transit
63,1314,2017-03-27,1490614322,54.4,192.50,Standard,0.3,38.965955,-92.2945277,,,59956.12,,0,8223,0.00,Transit
46,1318,2017-03-27,1490614323,0,214.98,Motion Stop,0.1,38.971178,-92.3260441,,,100704.96,,0,9247,0.00,Transit
30,1664,2017-03-27,1490614324,0,274.00,Motion Stop,0.1,38.9464671,-92.321808,,,88344.08,1664,0,9247,0.00,Transit
28,1301,2017-03-27,1490614325,3.2,68.35,Motion Start,0,38.9566242,-92.3167246,,,2472.9,1301,0,9247,0.00,Transit
28,1301,2017-03-27,1490614327,0,68.35,Motion Stop,0,38.9566347,-92.3167044,,,2472.9,1301,0,9247,0.00,Transit
1,1665,2017-03-27,1490614328,0,96.94,Motion Stop,0.2,38.9520182,-92.352081,,,102451.8,1665,-11,9247,0.00,Transit
128,1878,2017-03-27,1490614328,21.6,278.09,Standard,0.1,38.9660082,-92.3297646,,,17972.03,,9,8223,0.00,Solid Waste - Grissum
46,1318,2017-03-27,1490614329,6.9,232.01,Motion Start,0.1,38.9711493,-92.326089,,,100704.97,,0,9247,0.00,Transit
52,1966,2017-03-27,1490614329,4.2,271.93,Motion Start,0,38.9681135,-92.3032758,,,97116.17,,8,42015,"24,675.52",Transit
237,AUTO 8796028,2017-03-27,1490614330,0,105.96,Motion Stop,0.4,39.0906174,-92.6447596,,,971.71,,-16,9247,0.00,UNKNOWN
19,1306,2017-03-27,1490614331,3.2,269.36,Standard,0.1,38.91302,-92.2959061,,,106377.4,1306,0,8223,0.00,Transit
28,1301,2017-03-27,1490614331,4.8,94.21,Motion Start,0,38.9566349,-92.3166511,,,2472.9,1301,0,9247,0.00,Transit
19,1306,2017-03-27,1490614333,0,268.70,Motion Stop,0.1,38.9130163,-92.2959103,,,106377.4,1306,0,9247,0.00,Transit
237,AUTO 8796028,2017-03-27,1490614335,0,105.96,Power Off,0.4,39.0906174,-92.6447596,,,971.71,,0,31,0.00,UNKNOWN
53,1317,2017-03-27,1490614336,6.5,97.05,Standard,0.2,38.9004207,-92.3451406,,,72367.68,,0,8223,0.00,Transit
157,1419,2017-03-27,1490614336,13,351.11,Standard,0.1,38.947605,-92.3320281,,,13288.31,,-6,8223,0.00,Solid Waste - Grissum
166,1948,2017-03-27,1490614337,3.5,273.45,Standard,0.1,38.9574105,-92.3530824,West Elementary,,12681.46,,-1,8223,0.00,Solid Waste - Grissum
156,1823,2017-03-27,1490614338,5.8,177.90,Motion Start,0,39.01257,-92.2546735,,,45868.78,,23,9247,0.00,Solid Waste - Grissum
53,1317,2017-03-27,1490614339,0,95.35,Motion Stop,0.2,38.9004173,-92.3450928,Gentry,,72367.69,,0,9247,0.00,Transit
166,1948,2017-03-27,1490614339,0,268.50,Motion Stop,0.1,38.9574051,-92.3531005,West Elementary,,12681.46,,-7,9247,0.00,Solid Waste - Grissum
53,1317,2017-03-27,1490614340,6,86.56,Motion Start,0.2,38.9004186,-92.345065,Gentry,,72367.69,,0,9247,0.00,Transit
157,1419,2017-03-27,1490614341,0,339.20,Motion Stop,0.1,38.9476373,-92.3320594,,,13288.31,,-10,9247,0.00,Solid Waste - Grissum
59,1965,2017-03-27,1490614342,5.8,68.31,Motion Start,0,38.9680455,-92.3013141,,,90280.51,,15,1090591,"24,129.34",Transit
157,1419,2017-03-27,1490614344,3,174.81,Motion Start,0.1,38.9476138,-92.3320545,,,13288.31,,4,9247,0.00,Solid Waste - Grissum
1,1665,2017-03-27,1490614344,7.6,94.63,Motion Start,0.2,38.9520157,-92.3520252,,,102451.8,1665,20,9247,0.00,Transit
130,1968,2017-03-27,1490614345,1.9,58.18,"Power On, Motion Start",0,38.9659416,-92.3195813,Grissum Complex,,18349.53,,0,9247,0.00,Solid Waste - Grissum
128,1878,2017-03-27,1490614346,0,293.90,Motion Stop,0.2,38.9661646,-92.331148,,,17972.1,,-11,9247,0.00,Solid Waste - Grissum
