Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
51,1321,2017-03-23,1490291378,9.1,187.71,Motion Start,0,38.9077209,-92.3447605,,,58843.6,,0,9247,0.00,Transit
111,1440,2017-03-23,1490291378,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
21,1302,2017-03-23,1490291378,5.8,89.41,Motion Start,0,38.9163317,-92.3348675,,,1005.06,1302,0,9247,0.00,Transit
28,1301,2017-03-23,1490291378,4.3,270.57,Motion Start,0,38.9375776,-92.3253617,,,2235.41,1301,0,9247,0.00,Transit
133,1654,2017-03-23,1490291379,5.8,240.53,Standard,0,38.9693238,-92.2630278,,,84.26,,1,8223,0.00,Solid Waste - Grissum
37,1296,2017-03-23,1490291379,8.9,275.65,Standard,0,38.9347103,-92.3601253,,,52332.89,1296,0,8223,0.00,Transit
214,497,2017-03-23,1490291380,9.5,262.54,Motion Start,0,38.9536868,-92.3340255,,,1863.7,,25,9247,0.00,Water Light Engineering
23,1851,2017-03-23,1490291381,0,4.35,Motion Stop,0,38.9432809,-92.3298817,,,30003.21,1851,0,9247,0.00,Transit
77,1243,2017-03-23,1490291381,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
101,1547,2017-03-23,1490291381,16.6,181.85,Standard,0,38.9643406,-92.3224168,,,15719.43,,0,8223,0.00,Street - Grissum
133,1654,2017-03-23,1490291381,0,244.27,Motion Stop,0,38.9693119,-92.2630307,,,84.26,,-21,9247,0.00,Solid Waste - Grissum
2,1888,2017-03-23,1490291381,0,88.78,Motion Stop,0,38.9421266,-92.3223817,,,48836.57,1888,-1,9247,0.00,Transit
104,1551,2017-03-23,1490291382,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
37,1296,2017-03-23,1490291382,0,279.10,Motion Stop,0,38.9347121,-92.3601797,,,52332.89,1296,0,9247,0.00,Transit
218,532,2017-03-23,1490291383,29.9,36.88,Standard,0,38.9676524,-92.3078097,,,597.44,,-5,8223,0.00,Electric Distribution
36,1299,2017-03-23,1490291383,29.4,1.27,Standard,0,38.9448197,-92.3220417,,,113095.13,1299,0,8223,0.00,Transit
27,1808,2017-03-23,1490291383,16.2,179.84,Standard,0,38.9527314,-92.3217959,,,95539.97,1808,0,8223,0.00,Transit
162,1839,2017-03-23,1490291383,37.6,257.73,Standard,0,38.9770097,-92.2871413,,,10487.92,,1,8223,0.00,Solid Waste - Grissum
159,1945,2017-03-23,1490291383,5.1,204.86,Motion Start,0,38.9802688,-92.2663614,,,11038.11,,16,9247,0.00,Solid Waste - Grissum
118,1941,2017-03-23,1490291383,27,141.51,Standard,0,38.9162023,-92.356803,,,163793.34,,8,40991,"31,861.39",Solid Waste - Grissum
5,1852,2017-03-23,1490291383,0,9.64,Motion Stop,0,38.9422716,-92.330055,,,42606.19,1852,0,9247,0.00,Transit
116,1420,2017-03-23,1490291384,12.9,110.31,Standard,0,38.9729703,-92.3061805,,,56738.62,,-5,1089567,"21,261.89",Solid Waste - Grissum
147,1832,2017-03-23,1490291384,14.3,271.07,Standard,0,38.9650013,-92.3186586,,,51777.47,,5,8223,0.00,Solid Waste - Grissum
122,1636,2017-03-23,1490291385,0,275.62,Motion Stop,0,38.9654425,-92.3194746,Grissum Complex,,10242.5,,-14,9247,0.00,Street - Grissum
62,1320,2017-03-23,1490291386,18.4,100.46,Standard,0,38.9498651,-92.3124671,,,63350.95,,-13,8223,0.00,Transit
122,1636,2017-03-23,1490291386,0,275.62,Power Off,0,38.9654425,-92.3194746,Grissum Complex,,10242.5,,-1,31,0.00,Street - Grissum
5,1852,2017-03-23,1490291386,3.6,16.52,Motion Start,0,38.9422988,-92.3300372,,,42606.2,1852,0,9247,0.00,Transit
156,1823,2017-03-23,1490291387,13.9,298.49,Standard,0,39.0168494,-92.2477513,,,45655.75,,-8,8223,0.00,Solid Waste - Grissum
99,1546,2017-03-23,1490291387,0,82.32,Standard,0,38.9653501,-92.3204057,Grissum Complex,,9392.9,,-3,8223,0.00,Street - Grissum
18,1305,2017-03-23,1490291387,6.3,171.13,Standard,0,38.9071087,-92.3349394,,,110823.57,1305,0,8223,0.00,Transit
22,1304,2017-03-23,1490291387,9.1,179.84,Motion Start,0,38.9941411,-92.3238103,,,114871.52,1304,0,9247,0.00,Transit
101,1547,2017-03-23,1490291388,0,196.73,Motion Stop,0.1,38.9641455,-92.3224321,,,15719.44,,-12,9247,0.00,Street - Grissum
111,1440,2017-03-23,1490291388,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
28,1301,2017-03-23,1490291389,0,271.39,Motion Stop,0,38.9375818,-92.3256828,,,2235.43,1301,0,9247,0.00,Transit
52,1966,2017-03-23,1490291389,6.1,264.01,Motion Start,0,38.9596042,-92.3540604,,,96663.36,,12,1090591,"24,561.26",Transit
133,1654,2017-03-23,1490291389,8.4,272.48,Motion Start,0,38.9693046,-92.2630733,,,84.26,,25,9247,0.00,Solid Waste - Grissum
18,1305,2017-03-23,1490291389,0,168.62,Motion Stop,0,38.9070887,-92.3349333,,,110823.57,1305,0,9247,0.00,Transit
230,416,2017-03-23,1490291389,30.7,278.74,Standard,0,38.9100362,-92.3326171,,,634.94,,-3,8223,0.00,Water Distribution
161,1815,2017-03-23,1490291389,13.1,297.98,Standard,0,38.9685936,-92.2600562,,,7116.36,,-1,8223,0.00,Solid Waste - Grissum
126,1957,2017-03-23,1490291390,19.5,134.97,Standard,0.1,38.9101684,-92.2844651,,,38217.05,,0,8223,0.00,Solid Waste - Grissum
23,1851,2017-03-23,1490291391,6.6,0.28,Motion Start,0,38.9433163,-92.32988,,,30003.21,1851,0,9247,0.00,Transit
124,1908,2017-03-23,1490291391,35,51.95,Standard,0.2,38.9048664,-92.4574003,,,22442.49,,-4,8223,0.00,Sewer - WWTP
77,1243,2017-03-23,1490291391,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
104,1551,2017-03-23,1490291392,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
14,1970,2017-03-23,1490291392,24.7,271.50,Standard,0,38.9074696,-92.312636,,,28382.8,1970,0,8223,0.00,Transit
218,532,2017-03-23,1490291392,0,36.02,Motion Stop,0,38.9680853,-92.3073916,,,597.47,,-16,9247,0.00,Electric Distribution
215,204,2017-03-23,1490291394,24.9,89.54,Standard,0.1,38.9649982,-92.318778,,,540.69,,-1,8223,0.00,Water Distribution
137,1222,2017-03-23,1490291395,7.9,179.62,Motion Start,0,38.9519576,-92.3243285,,,6436.2,,26,9247,0.00,Parking - 5th & Walnut
241,AUTO 8796593,2017-03-23,1490291395,0,277.60,Motion Stop,0.1,39.0013838,-92.3175405,,,390.78,,0,9247,0.00,UNKNOWN
161,1815,2017-03-23,1490291395,0,327.01,Motion Stop,0,38.9686878,-92.260196,,,7116.36,,-12,9247,0.00,Solid Waste - Grissum
99,1546,2017-03-23,1490291395,2.3,71.32,Motion Start,0,38.9653687,-92.3203322,Grissum Complex,,9392.91,,14,9247,0.00,Street - Grissum
51,1321,2017-03-23,1490291396,34.3,83.12,Standard,0.1,38.907634,-92.342894,,,58843.71,,0,8223,0.00,Transit
21,1302,2017-03-23,1490291396,39.2,350.17,Standard,0.1,38.9178793,-92.3348291,,,1005.19,1302,0,8223,0.00,Transit
101,1547,2017-03-23,1490291396,10,237.61,Motion Start,0.1,38.9641008,-92.3224816,,,15719.44,,28,9247,0.00,Street - Grissum
241,AUTO 8796593,2017-03-23,1490291397,8.5,270.40,Motion Start,0.1,39.0013805,-92.31759,,,390.79,,17,9247,0.00,UNKNOWN
27,1808,2017-03-23,1490291397,0,179.81,Motion Stop,0,38.9520795,-92.3218071,,,95540.01,1808,0,9247,0.00,Transit
141,1942,2017-03-23,1490291398,64.6,272.91,Standard,0.4,38.9685432,-92.3203202,,,16172.29,,0,8223,0.00,Solid Waste - Grissum
214,497,2017-03-23,1490291398,0,175.95,Motion Stop,0.1,38.952816,-92.3342056,,,1863.77,,0,9247,0.00,Water Light Engineering
111,1440,2017-03-23,1490291398,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
161,1815,2017-03-23,1490291400,8.2,319.72,Motion Start,0,38.9687281,-92.2602407,,,7116.37,,24,9247,0.00,Solid Waste - Grissum
14,1970,2017-03-23,1490291401,0,271.61,Motion Stop,0,38.9074703,-92.3131997,,,28382.83,1970,0,9247,0.00,Transit
77,1243,2017-03-23,1490291401,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
162,1839,2017-03-23,1490291401,45,231.71,Standard,0.2,38.9753495,-92.2902591,,,10488.12,,1,8223,0.00,Solid Waste - Grissum
99,1546,2017-03-23,1490291402,0,71.32,Motion Stop,0,38.9653699,-92.3203354,Grissum Complex,,9392.91,,1,9247,0.00,Street - Grissum
104,1551,2017-03-23,1490291402,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
22,1304,2017-03-23,1490291403,0,183.43,Motion Stop,0.1,38.9932584,-92.3238219,,,114871.58,1304,0,9247,0.00,Transit
140,1615,2017-03-23,1490291403,6.7,357.06,Motion Start,0,38.9433939,-92.3256917,,,5945.5,,30,9247,0.00,Parking - 5th & Walnut
233,AUTO_8796594,2017-03-23,1490291403,39.2,276.54,Standard,0.2,38.9525803,-92.357217,,,282.48,,2,8223,0.00,UNKNOWN
3,1897,2017-03-23,1490291404,25.7,179.02,Standard,0,38.9548644,-92.3341955,,,5846.87,1897,0,8223,0.00,Transit
62,1320,2017-03-23,1490291404,17.3,107.90,Standard,0.1,38.9496091,-92.311121,,,63351.02,,-7,8223,0.00,Transit
37,1296,2017-03-23,1490291404,6.8,274.12,Motion Start,0,38.9347064,-92.3602197,,,52332.89,1296,0,9247,0.00,Transit
18,1305,2017-03-23,1490291404,8.9,127.76,Motion Start,0,38.9070442,-92.3348811,,,110823.58,1305,0,9247,0.00,Transit
5,1852,2017-03-23,1490291404,3.8,98.58,Standard,0.1,38.9422662,-92.3293071,,,42606.24,1852,0,8223,0.00,Transit
156,1823,2017-03-23,1490291405,14.9,263.98,Standard,0.1,39.0164252,-92.2490118,,,45655.83,,1,8223,0.00,Solid Waste - Grissum
14,1970,2017-03-23,1490291405,8.5,301.45,Motion Start,0,38.9075034,-92.3132722,,,28382.84,1970,0,9247,0.00,Transit
99,1546,2017-03-23,1490291406,7.5,274.05,Motion Start,0,38.9653615,-92.3203886,Grissum Complex,,9392.91,,13,9247,0.00,Street - Grissum
147,1832,2017-03-23,1490291406,5.1,270.03,Standard,0.1,38.9650429,-92.3204774,,,51777.57,,-12,8223,0.00,Solid Waste - Grissum
101,1547,2017-03-23,1490291406,19.2,271.62,Standard,0.1,38.9640769,-92.3234931,,,15719.5,,-4,8223,0.00,Street - Grissum
27,1808,2017-03-23,1490291406,9.9,186.80,Motion Start,0.1,38.9519698,-92.3218232,,,95540.02,1808,0,9247,0.00,Transit
24,1809,2017-03-23,1490291406,10.9,86.53,Motion Start,0,38.9680689,-92.3031376,,,107360.2,1809,0,9247,0.00,Transit
5,1852,2017-03-23,1490291406,0,99.02,Motion Stop,0.1,38.9422653,-92.3292969,,,42606.24,1852,0,9247,0.00,Transit
52,1966,2017-03-23,1490291407,34.2,276.48,Standard,0.1,38.9598106,-92.3565078,,,96663.5,,0,1089567,"24,561.26",Transit
147,1832,2017-03-23,1490291408,0,270.40,Motion Stop,0.1,38.965045,-92.3205018,,,51777.57,,-10,9247,0.00,Solid Waste - Grissum
126,1957,2017-03-23,1490291408,20.8,93.58,Standard,0.2,38.90981,-92.2826638,,,38217.15,,-1,8223,0.00,Solid Waste - Grissum
127,1964,2017-03-23,1490291408,0,173.13,Power Off,0,38.9654812,-92.3200267,Grissum Complex,,13543.76,,0,31,0.00,Solid Waste - Grissum
111,1440,2017-03-23,1490291408,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
124,1908,2017-03-23,1490291409,29.2,109.60,Standard,0.4,38.9049141,-92.4553811,,,22442.62,,3,8223,0.00,Sewer - WWTP
23,1851,2017-03-23,1490291409,0,4.34,Motion Stop,0.1,38.9443384,-92.3298572,,,30003.29,1851,0,9247,0.00,Transit
36,1299,2017-03-23,1490291410,37.9,0.65,Standard,0.2,38.9483929,-92.3219344,,,113095.37,1299,0,8223,0.00,Transit
62,1320,2017-03-23,1490291410,0,113.17,Motion Stop,0.1,38.9495614,-92.3109312,,,63351.03,,-11,9247,0.00,Transit
210,445,2017-03-23,1490291410,6,139.16,Motion Start,0,38.9624966,-92.3169701,,,1163.75,,8,9247,0.00,Water Distribution
77,1243,2017-03-23,1490291411,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
145,1653,2017-03-23,1490291411,7.5,101.37,Standard,0,38.9691166,-92.2712544,,,14916.61,,4,8223,0.00,Solid Waste - Grissum
2,1888,2017-03-23,1490291411,8.2,91.43,Motion Start,0,38.9421293,-92.3223156,,,48836.57,1888,23,9247,0.00,Transit
218,532,2017-03-23,1490291411,7.9,36.98,Motion Start,0,38.9681125,-92.3073617,,,597.48,,17,9247,0.00,Electric Distribution
214,497,2017-03-23,1490291411,11.1,180.83,Motion Start,0.1,38.9527536,-92.3342141,,,1863.77,,28,9247,0.00,Water Light Engineering
133,1654,2017-03-23,1490291412,18,280.67,Standard,0.1,38.9693031,-92.2640431,,,84.32,,5,8223,0.00,Solid Waste - Grissum
159,1945,2017-03-23,1490291412,11,277.72,Standard,0,38.9797501,-92.2664618,,,11038.15,,2,8223,0.00,Solid Waste - Grissum
215,204,2017-03-23,1490291412,13.7,184.40,Standard,0.2,38.964196,-92.3183129,,,540.77,,-12,8223,0.00,Water Distribution
104,1551,2017-03-23,1490291412,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
118,1941,2017-03-23,1490291413,18,144.40,Standard,0.2,38.913429,-92.3540002,,,163793.54,,-10,40991,"31,861.39",Solid Waste - Grissum
137,1222,2017-03-23,1490291413,11.8,270.15,Standard,0.1,38.9515843,-92.324936,,,6436.25,,-6,8223,0.00,Parking - 5th & Walnut
241,AUTO 8796593,2017-03-23,1490291413,0,270.84,Motion Stop,0.1,39.0013802,-92.3186135,,,390.84,,-4,9247,0.00,UNKNOWN
21,1302,2017-03-23,1490291414,15.1,357.13,Standard,0.3,38.9203322,-92.33536,,,1005.36,1302,0,8223,0.00,Transit
9,1886,2017-03-23,1490291414,7,257.69,Motion Start,0,38.9325259,-92.3296369,,,23596.7,1886,0,9247,0.00,Transit
51,1321,2017-03-23,1490291414,30.7,58.15,Standard,0.3,38.9082731,-92.3397552,,,58843.89,,0,8223,0.00,Transit
116,1420,2017-03-23,1490291415,0,84.55,Motion Stop,0,38.9734896,-92.3057643,,,56738.62,,-4,1090591,"21,261.89",Solid Waste - Grissum
99,1546,2017-03-23,1490291415,0,251.71,Motion Stop,0,38.9653789,-92.3203622,Grissum Complex,,9392.91,,-1,9247,0.00,Street - Grissum
215,204,2017-03-23,1490291416,0,182.15,Motion Stop,0.2,38.9641036,-92.3183201,,,540.77,,-13,9247,0.00,Water Distribution
101,1547,2017-03-23,1490291416,20.5,270.66,Standard,0.2,38.9640811,-92.3243814,,,15719.55,,4,8223,0.00,Street - Grissum
145,1653,2017-03-23,1490291417,0,88.39,Motion Stop,0,38.9691244,-92.2711101,,,14916.62,,-6,9247,0.00,Solid Waste - Grissum
111,1440,2017-03-23,1490291418,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
47,1319,2017-03-23,1490291418,40.9,270.09,Standard,0,38.9855055,-92.271528,,,92871.23,,0,8223,0.00,Transit
131,1652,2017-03-23,1490291419,13.4,182.27,Standard,0,38.9732101,-92.2726226,,,14824.04,,-1,8223,0.00,Solid Waste - Grissum
162,1839,2017-03-23,1490291419,40.6,240.96,Standard,0.4,38.9733792,-92.2935234,,,10488.35,,-4,8223,0.00,Solid Waste - Grissum
230,416,2017-03-23,1490291419,28.8,272.93,Standard,0.1,38.9102836,-92.3351883,,,635.08,,8,8223,0.00,Water Distribution
138,1923,2017-03-23,1490291421,6.1,110.77,Motion Start,0,39.0169996,-92.2504951,,,14316.3,,26,9247,0.00,Solid Waste - Grissum
77,1243,2017-03-23,1490291421,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
215,204,2017-03-23,1490291421,10.2,150.77,Motion Start,0.2,38.9640385,-92.3182871,,,540.78,,36,9247,0.00,Water Distribution
23,1851,2017-03-23,1490291422,4.8,4.65,Motion Start,0.1,38.9443782,-92.3298606,,,30003.29,1851,0,9247,0.00,Transit
37,1296,2017-03-23,1490291422,40.7,205.74,Standard,0.1,38.9331002,-92.3610576,,,52333.02,1296,0,8223,0.00,Transit
18,1305,2017-03-23,1490291422,15.5,3.42,Standard,0.1,38.9077232,-92.3344096,,,110823.65,1305,0,8223,0.00,Transit
104,1551,2017-03-23,1490291422,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
3,1897,2017-03-23,1490291422,13.8,179.54,Standard,0.1,38.9533579,-92.3341891,,,5846.97,1897,0,8223,0.00,Transit
156,1823,2017-03-23,1490291423,3.3,286.17,Standard,0.1,39.0165559,-92.250053,,,45655.89,,-3,8223,0.00,Solid Waste - Grissum
14,1970,2017-03-23,1490291423,27.3,0.15,Standard,0.1,38.9089593,-92.3133264,,,28382.94,1970,0,8223,0.00,Transit
213,417,2017-03-23,1490291423,33.8,277.29,Standard,0,38.9125329,-92.3986995,,,1354.26,,-6,8223,0.00,Water Distribution
24,1809,2017-03-23,1490291424,7.5,92.74,Standard,0.1,38.9680405,-92.3013851,,,107360.29,1809,0,8223,0.00,Transit
5,1852,2017-03-23,1490291424,8.1,96.21,Motion Start,0.1,38.9422598,-92.3292227,,,42606.24,1852,0,9247,0.00,Transit
156,1823,2017-03-23,1490291425,0,288.05,Motion Stop,0.1,39.0165604,-92.2500708,,,45655.89,,-5,9247,0.00,Solid Waste - Grissum
99,1546,2017-03-23,1490291425,0,251.71,Standard,0,38.9653679,-92.3203776,Grissum Complex,,9392.91,,0,8223,0.00,Street - Grissum
27,1808,2017-03-23,1490291425,28,181.18,Standard,0.2,38.9502301,-92.3219893,,,95540.14,1808,0,8223,0.00,Transit
23,1851,2017-03-23,1490291425,0,4.15,Motion Stop,0.1,38.9444032,-92.3298642,,,30003.3,1851,0,9247,0.00,Transit
133,1654,2017-03-23,1490291426,0,188.93,Motion Stop,0.1,38.9691072,-92.264587,,,84.35,,-15,9247,0.00,Solid Waste - Grissum
145,1653,2017-03-23,1490291426,8.6,96.34,Motion Start,0,38.9691221,-92.2710307,,,14916.62,,30,9247,0.00,Solid Waste - Grissum
126,1957,2017-03-23,1490291426,15.7,120.13,Standard,0.3,38.909644,-92.2808124,,,38217.26,,-1,8223,0.00,Solid Waste - Grissum
101,1547,2017-03-23,1490291426,23.3,271.22,Standard,0.2,38.9640898,-92.3255603,,,15719.61,,-1,8223,0.00,Street - Grissum
124,1908,2017-03-23,1490291427,36.7,54.21,Standard,0.5,38.90524,-92.4525284,,,22442.79,,5,8223,0.00,Sewer - WWTP
24,1809,2017-03-23,1490291427,0,92.70,Motion Stop,0.1,38.9680384,-92.3013535,,,107360.3,1809,0,9247,0.00,Transit
233,AUTO_8796594,2017-03-23,1490291428,32.1,276.67,Standard,0.5,38.9530199,-92.3618498,,,282.74,,-7,8223,0.00,UNKNOWN
111,1440,2017-03-23,1490291428,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
159,1945,2017-03-23,1490291429,0,270.45,Motion Stop,0.1,38.9797207,-92.2672192,,,11038.19,,-12,9247,0.00,Solid Waste - Grissum
210,445,2017-03-23,1490291429,0,288.29,Motion Stop,0,38.9623608,-92.3165857,,,1163.77,,3,9247,0.00,Water Distribution
36,1299,2017-03-23,1490291430,27.8,1.00,Standard,0.4,38.9510812,-92.3218447,,,113095.56,1299,0,8223,0.00,Transit
134,1285,2017-03-23,1490291430,38.7,277.34,Standard,0,38.9524577,-92.3561585,,,24140.61,,1,8223,0.00,Sewer - WWTP
133,1654,2017-03-23,1490291431,5.2,191.63,Motion Start,0.1,38.9690876,-92.2645875,,,84.35,,13,9247,0.00,Solid Waste - Grissum
77,1243,2017-03-23,1490291431,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
23,1851,2017-03-23,1490291431,8.2,308.40,Motion Start,0.1,38.9444368,-92.329904,,,30003.3,1851,0,9247,0.00,Transit
118,1941,2017-03-23,1490291431,29.9,154.23,Standard,0.3,38.9124784,-92.3532212,,,163793.64,,6,40991,"31,861.39",Solid Waste - Grissum
210,445,2017-03-23,1490291432,2.8,237.21,Motion Start,0,38.9623427,-92.316622,,,1163.77,,14,9247,0.00,Water Distribution
52,1966,2017-03-23,1490291432,26.3,277.04,Standard,0.4,38.9601904,-92.3607004,,,96663.72,,-9,1089567,"24,561.26",Transit
9,1886,2017-03-23,1490291432,20.6,298.43,Standard,0.1,38.9329447,-92.3309738,,,23596.78,1886,0,8223,0.00,Transit
104,1551,2017-03-23,1490291432,0,289.16,Standard,0,38.8968335,-92.3463498,,,12946.38,,0,8223,0.00,Street - Grissum
51,1321,2017-03-23,1490291432,23,155.65,Standard,0.4,38.9080051,-92.338559,,,58843.98,,0,8223,0.00,Transit
21,1302,2017-03-23,1490291432,31.5,169.71,Standard,0.4,38.9191196,-92.3348586,,,1005.47,1302,0,8223,0.00,Transit
210,445,2017-03-23,1490291435,0,236.13,Motion Stop,0,38.9623316,-92.3166384,,,1163.77,,-3,9247,0.00,Water Distribution
99,1546,2017-03-23,1490291435,0,251.71,Standard,0,38.9653679,-92.3203776,Grissum Complex,,9392.91,,0,8223,0.00,Street - Grissum
22,1304,2017-03-23,1490291435,7.7,183.84,Motion Start,0.1,38.9932185,-92.3238256,,,114871.58,1304,0,9247,0.00,Transit
24,1809,2017-03-23,1490291435,7.3,106.97,Motion Start,0.1,38.9680269,-92.301301,,,107360.3,1809,0,9247,0.00,Transit
47,1319,2017-03-23,1490291436,47.6,231.54,Standard,0.2,38.9842499,-92.275078,,,92871.45,,0,8223,0.00,Transit
101,1547,2017-03-23,1490291436,33.3,270.76,Standard,0.3,38.9641021,-92.327066,,,15719.7,,3,8223,0.00,Street - Grissum
230,416,2017-03-23,1490291437,35.1,224.69,Standard,0.3,38.9096362,-92.3380167,,,635.25,,0,8223,0.00,Water Distribution
131,1652,2017-03-23,1490291437,5.6,234.38,Standard,0.1,38.9723105,-92.2726818,,,14824.09,,2,8223,0.00,Solid Waste - Grissum
2,1888,2017-03-23,1490291437,22.1,92.20,Standard,0.1,38.9421143,-92.3197324,,,48836.72,1888,4,8223,0.00,Transit
162,1839,2017-03-23,1490291437,24.6,181.40,Standard,0.5,38.9722322,-92.2946949,,,10488.47,,3,8223,0.00,Solid Waste - Grissum
158,1947,2017-03-23,1490291437,4.2,357.75,Motion Start,0,38.9363505,-92.300025,,,14034.77,,17,9247,0.00,Solid Waste - Grissum
145,1653,2017-03-23,1490291438,0,191.18,Motion Stop,0,38.9689583,-92.2707525,,,14916.65,,-2,9247,0.00,Solid Waste - Grissum
111,1440,2017-03-23,1490291438,0,276.24,Standard,0,38.896755,-92.3459654,,,11978.04,,0,8223,0.00,Street - Grissum
215,204,2017-03-23,1490291439,10.3,189.26,Standard,0.3,38.9636252,-92.3174281,,,540.85,,2,8223,0.00,Water Distribution
138,1923,2017-03-23,1490291439,13.6,120.41,Standard,0,39.0165841,-92.2497136,,,14316.34,,2,8223,0.00,Solid Waste - Grissum
218,532,2017-03-23,1490291440,47.4,37.54,Standard,0.3,38.971646,-92.3039039,,,597.78,,0,8223,0.00,Electric Distribution
18,1305,2017-03-23,1490291440,24.3,98.09,Standard,0.2,38.9077077,-92.3327059,,,110823.75,1305,0,8223,0.00,Transit
37,1296,2017-03-23,1490291440,17.8,207.23,Standard,0.3,38.9307911,-92.3625715,,,52333.2,1296,0,8223,0.00,Transit
28,1301,2017-03-23,1490291441,7.4,271.23,Motion Start,0.1,38.9376657,-92.3260816,,,2235.46,1301,0,9247,0.00,Transit
77,1243,2017-03-23,1490291441,0,279.68,Standard,0,38.8968145,-92.3460989,,,53348.57,,0,8429598,"13,631.94",Street - Grissum
