Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
216,464,2017-03-03 07:32:00,1488547920,7.3,49.25,Motion Start,0.2,38.9633358,-92.3164464,,,395.22,,28,9247,0.00,Electric Distribution
216,464,2017-03-03 07:32:13,1488547933,0,356.96,Motion Stop,0.2,38.9637928,-92.3163742,,,395.25,,-4,9247,0.00,Electric Distribution
216,464,2017-03-03 07:32:25,1488547945,8,335.85,Motion Start,0.2,38.9638351,-92.3163846,,,395.25,,15,9247,0.00,Electric Distribution
216,464,2017-03-03 07:32:43,1488547963,38.9,270.78,Standard,0.4,38.9640071,-92.3193844,,,395.42,,-1,8223,0.00,Electric Distribution
216,464,2017-03-03 07:32:58,1488547978,0,275.73,Motion Stop,0.5,38.9640056,-92.3210288,,,395.5,,-11,9247,0.00,Electric Distribution
216,464,2017-03-03 07:33:13,1488547993,9.7,256.00,Motion Start,0.5,38.963998,-92.3210867,,,395.5,,25,9247,0.00,Electric Distribution
216,464,2017-03-03 07:33:31,1488548011,37.9,181.25,Standard,0.6,38.9617968,-92.3212845,,,395.66,,-2,8223,0.00,Electric Distribution
216,464,2017-03-03 07:34:00,1488548040,28,184.50,Standard,0.9,38.957351,-92.321571,,,395.97,,-14,8223,0.00,Electric Distribution
216,464,2017-03-03 07:34:42,1488548082,21.1,182.11,Standard,1.3,38.9523408,-92.321815,,,396.31,,-11,8223,0.00,Electric Distribution
216,464,2017-03-03 07:35:06,1488548106,30.9,181.20,Standard,1.5,38.9496498,-92.322018,,,396.5,,-2,8223,0.00,Electric Distribution
216,464,2017-03-03 07:35:29,1488548129,22.6,179.23,Standard,1.7,38.946684,-92.3220824,,,396.71,,-11,8223,0.00,Electric Distribution
216,464,2017-03-03 07:35:35,1488548135,0,190.43,Motion Stop,1.7,38.9465137,-92.3221003,,,396.72,,-10,9247,0.00,Electric Distribution
216,464,2017-03-03 07:36:07,1488548167,9.6,176.65,Motion Start,1.7,38.9464764,-92.3220814,,,396.72,,26,9247,0.00,Electric Distribution
216,464,2017-03-03 07:36:25,1488548185,20.4,88.15,Standard,1.8,38.9464077,-92.3204258,,,396.82,,3,8223,0.00,Electric Distribution
216,464,2017-03-03 07:36:53,1488548213,15.3,97.83,Standard,1.9,38.9463985,-92.3174934,,,396.97,,-1,8223,0.00,Electric Distribution
216,464,2017-03-03 07:37:11,1488548231,19.7,179.62,Standard,2,38.9454376,-92.3172109,,,397.04,,-3,8223,0.00,Electric Distribution
216,464,2017-03-03 07:37:46,1488548266,19.9,186.41,Standard,2.2,38.9429692,-92.3172565,,,397.22,,-4,8223,0.00,Electric Distribution
216,464,2017-03-03 07:38:04,1488548284,12.9,276.48,Standard,2.3,38.9420837,-92.3175253,,,397.29,,6,8223,0.00,Electric Distribution
216,464,2017-03-03 07:38:22,1488548302,11.1,359.17,Standard,2.3,38.9422501,-92.3189976,,,397.38,,7,8223,0.00,Electric Distribution
216,464,2017-03-03 07:38:40,1488548320,9.8,277.72,Standard,2.4,38.9429627,-92.3191208,,,397.43,,-1,8223,0.00,Electric Distribution
216,464,2017-03-03 07:38:58,1488548338,12.2,270.03,Standard,2.5,38.942994,-92.3204713,,,397.5,,-2,8223,0.00,Electric Distribution
216,464,2017-03-03 07:39:18,1488548358,0,264.89,Motion Stop,2.5,38.9429975,-92.321222,,,397.54,,-6,9247,0.00,Electric Distribution
216,464,2017-03-03 07:39:29,1488548369,6.1,270.68,Motion Start,2.5,38.9429865,-92.3213253,,,397.55,,25,9247,0.00,Electric Distribution
216,464,2017-03-03 07:39:39,1488548379,0,272.54,Motion Stop,2.5,38.9429981,-92.3216564,,,397.56,,-5,9247,0.00,Electric Distribution
216,464,2017-03-03 07:46:37,1488548797,4.6,253.43,Motion Start,2.5,38.9429906,-92.3217145,,,397.57,,17,9247,0.00,Electric Distribution
216,464,2017-03-03 07:46:45,1488548805,0,267.23,Motion Stop,2.5,38.9429768,-92.321874,,,397.58,,-1,9247,0.00,Electric Distribution
216,464,2017-03-03 07:47:38,1488548858,7.1,322.25,Motion Start,2.5,38.9430207,-92.3219322,,,397.58,,9,9247,0.00,Electric Distribution
216,464,2017-03-03 07:47:56,1488548876,26.1,0.68,Standard,2.6,38.9441761,-92.3219755,,,397.66,,2,8223,0.00,Electric Distribution
216,464,2017-03-03 07:48:26,1488548906,33.1,1.57,Standard,2.9,38.9475387,-92.3219276,,,397.89,,0,8223,0.00,Electric Distribution
216,464,2017-03-03 07:48:48,1488548928,25.9,359.22,Standard,3.1,38.9503149,-92.3218672,,,398.09,,-3,8223,0.00,Electric Distribution
216,464,2017-03-03 07:49:00,1488548940,0,356.17,Motion Stop,3.1,38.9509145,-92.3218783,,,398.13,,-6,9247,0.00,Electric Distribution
216,464,2017-03-03 07:50:01,1488549001,9.1,1.84,Motion Start,3.1,38.9509596,-92.3218716,,,398.13,,29,9247,0.00,Electric Distribution
