Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
51,1321,2017-03-23,1490268898,19.3,145.65,Standard,0,38.9096478,-92.2956379,,,58753.24,,0,8223,0.00,Transit
63,1314,2017-03-23,1490268899,25.4,279.06,Standard,0,38.9646096,-92.3327498,,,59755.93,,-8,8223,0.00,Transit
30,1664,2017-03-23,1490268899,7,266.76,Motion Start,0,38.9464799,-92.3232784,,,88107.47,1664,0,9247,0.00,Transit
1,1665,2017-03-23,1490268900,9.4,91.79,Motion Start,0,38.949517,-92.330956,,,102213.16,1665,31,9247,0.00,Transit
62,1320,2017-03-23,1490268901,31.5,26.86,Standard,0,38.9628437,-92.3800821,,,63288.75,,1,8223,0.00,Transit
166,1948,2017-03-23,1490268903,0,277.45,Motion Stop,0,38.9575097,-92.3709133,,,12449.4,,-5,9247,0.00,Solid Waste - Grissum
18,1305,2017-03-23,1490268904,24.6,179.92,Standard,0.1,38.9625072,-92.3100111,,,110726.46,1305,0,8223,0.00,Transit
28,1301,2017-03-23,1490268905,8.4,188.85,Motion Start,0,38.9507751,-92.3170571,,,2178.02,1301,0,9247,0.00,Transit
52,1966,2017-03-23,1490268905,0,236.62,Motion Stop,0,38.9566078,-92.3211832,,,96576.95,,-11,42015,"24,541.06",Transit
31,1810,2017-03-23,1490268905,24.2,8.98,Standard,0,38.9573999,-92.289568,,,121569.5,1810,0,8223,0.00,Transit
11,1891,2017-03-23,1490268906,7.9,203.40,Motion Start,0,38.9370417,-92.3073083,,,38914.19,1891,0,9247,0.00,Transit
44,1938,2017-03-23,1490268906,37.2,231.52,Standard,0.2,38.9840454,-92.2754228,,,48796.82,1938,0,8223,0.00,Transit
37,1296,2017-03-23,1490268907,54.4,99.13,Standard,0,38.9679615,-92.3124123,,,52248.9,1296,0,8223,0.00,Transit
126,1957,2017-03-23,1490268908,18.9,162.56,Standard,0,39.0093066,-92.2531531,,,38111.81,,0,8223,0.00,Solid Waste - Grissum
25,1661,2017-03-23,1490268909,12.1,273.64,Standard,0,38.9650237,-92.319938,,,89565.83,1661,0,8223,0.00,Transit
10,1893,2017-03-23,1490268909,23.2,320.03,Standard,0.1,38.964999,-92.3681802,,,85832.44,1893,0,8223,0.00,Transit
63,1314,2017-03-23,1490268911,0,279.19,Motion Stop,0,38.964719,-92.3335008,,,59755.97,,-5,9247,0.00,Transit
151,1645,2017-03-23,1490268913,12.1,269.19,Standard,0.1,38.9495858,-92.3319578,,,21549.19,,9,8223,0.00,Solid Waste - Grissum
22,1304,2017-03-23,1490268913,6.6,316.28,Motion Start,0,38.998802,-92.3027367,,,114757.82,1304,0,9247,0.00,Transit
21,1302,2017-03-23,1490268914,29.4,331.83,Standard,0.2,38.8937068,-92.3542179,,,907.08,1302,0,8223,0.00,Transit
237,AUTO 8796028,2017-03-23,1490268914,65,92.08,Standard,0.3,38.9693057,-92.3400214,,,740.56,,1,8223,0.00,UNKNOWN
137,1222,2017-03-23,1490268915,5.3,158.98,Standard,0,38.9522497,-92.3238958,,,6417.12,,3,8223,0.00,Parking - 5th & Walnut
51,1321,2017-03-23,1490268916,46.5,235.55,Standard,0.2,38.9078164,-92.2975255,,,58753.42,,0,8223,0.00,Transit
130,1968,2017-03-23,1490268916,8.5,218.57,Standard,0.1,38.9324723,-92.2903958,,,18197.23,,1,8223,0.00,Solid Waste - Grissum
62,1320,2017-03-23,1490268919,33.9,6.44,Standard,0.2,38.9647873,-92.3786083,,,63288.91,,2,8223,0.00,Transit
157,1419,2017-03-23,1490268919,6,210.61,Motion Start,0,38.9438183,-92.3323348,,,13154.04,,6,9247,0.00,Solid Waste - Grissum
30,1664,2017-03-23,1490268920,14.1,271.03,Standard,0.1,38.9464938,-92.3249899,,,88107.56,1664,0,8223,0.00,Transit
18,1305,2017-03-23,1490268922,36.8,208.82,Standard,0.3,38.9604643,-92.3107986,,,110726.61,1305,0,8223,0.00,Transit
28,1301,2017-03-23,1490268923,16.7,177.70,Standard,0.1,38.9495792,-92.3170926,,,2178.1,1301,0,8223,0.00,Transit
11,1891,2017-03-23,1490268924,23.2,215.54,Standard,0.1,38.9357954,-92.3082758,,,38914.3,1891,0,8223,0.00,Transit
37,1296,2017-03-23,1490268925,56.2,110.73,Standard,0.3,38.9669146,-92.3075102,,,52249.18,1296,0,8223,0.00,Transit
2,1888,2017-03-23,1490268925,0.2,0.00,"Power On, Motion Start",0,38.9659865,-92.3190926,Grissum Complex,,48793.73,1888,0,9247,0.00,Transit
31,1810,2017-03-23,1490268925,33.1,3.85,Standard,0.2,38.9597737,-92.2888834,,,121569.67,1810,0,8223,0.00,Transit
22,1304,2017-03-23,1490268925,0,330.62,Motion Stop,0,38.9991484,-92.3030377,,,114757.85,1304,0,9247,0.00,Transit
126,1957,2017-03-23,1490268926,9.5,157.08,Standard,0,39.0091351,-92.2530264,,,38111.85,,-12,8223,0.00,Solid Waste - Grissum
10,1893,2017-03-23,1490268927,23.8,254.86,Standard,0.2,38.9655565,-92.3700654,,,85832.55,1893,0,8223,0.00,Transit
30,1664,2017-03-23,1490268927,0,273.22,Motion Stop,0.1,38.9464976,-92.3252775,,,88107.58,1664,0,9247,0.00,Transit
47,1319,2017-03-23,1490268927,37.3,266.61,Standard,0.4,38.9639479,-92.2862879,,,92800.68,,0,8223,0.00,Transit
53,1317,2017-03-23,1490268928,9.5,276.57,Motion Start,0,38.9612037,-92.3710269,,,71949.91,,0,9247,0.00,Transit
22,1304,2017-03-23,1490268929,7.3,330.24,Motion Start,0,38.9991886,-92.3030664,,,114757.86,1304,0,9247,0.00,Transit
2,1888,2017-03-23,1490268929,0,0.00,Motion Stop,0,38.9659864,-92.3190743,Grissum Complex,,48793.73,1888,0,9247,0.00,Transit
151,1645,2017-03-23,1490268931,13.7,174.14,Standard,0.2,38.9493517,-92.3333615,,,21549.27,,0,8223,0.00,Solid Waste - Grissum
44,1938,2017-03-23,1490268932,29.4,230.51,Standard,0.4,38.981689,-92.279099,,,48797.07,1938,0,8223,0.00,Transit
21,1302,2017-03-23,1490268932,29.7,0.10,Standard,0.3,38.8955691,-92.3550031,,,907.22,1302,0,8223,0.00,Transit
51,1321,2017-03-23,1490268934,45.8,270.46,Standard,0.4,38.9073919,-92.3017658,,,58753.65,,0,8223,0.00,Transit
130,1968,2017-03-23,1490268934,0,220.24,Motion Stop,0.1,38.9318509,-92.2909257,,,18197.28,,-7,9247,0.00,Solid Waste - Grissum
126,1957,2017-03-23,1490268934,0,169.36,Motion Stop,0.1,39.0095361,-92.253276,,,38111.89,,-3,9247,0.00,Solid Waste - Grissum
126,1957,2017-03-23,1490268935,4,167.00,Motion Start,0.1,39.0095254,-92.2532565,,,38111.89,,3,9247,0.00,Solid Waste - Grissum
25,1661,2017-03-23,1490268936,12,266.01,Standard,0.2,38.9650412,-92.3220812,,,89565.95,1661,0,8223,0.00,Transit
62,1320,2017-03-23,1490268937,32.3,83.43,Standard,0.3,38.9660995,-92.3774791,,,63289.04,,7,8223,0.00,Transit
10,1893,2017-03-23,1490268939,0,261.82,Motion Stop,0.3,38.9654121,-92.370889,,,85832.59,1893,0,9247,0.00,Transit
151,1645,2017-03-23,1490268939,0,178.71,Motion Stop,0.2,38.9491037,-92.3333812,,,21549.29,,-11,9247,0.00,Solid Waste - Grissum
130,1968,2017-03-23,1490268940,8,208.21,Motion Start,0.1,38.9317871,-92.2909635,,,18197.29,,31,9247,0.00,Solid Waste - Grissum
137,1222,2017-03-23,1490268940,8.1,14.96,Standard,0,38.9524476,-92.3243875,,,6417.16,,1,8223,0.00,Parking - 5th & Walnut
18,1305,2017-03-23,1490268940,33.2,184.93,Standard,0.4,38.9581333,-92.3120034,,,110726.78,1305,0,8223,0.00,Transit
166,1948,2017-03-23,1490268940,8.6,277.06,Motion Start,0,38.9575151,-92.3709896,,,12449.4,,12,9247,0.00,Solid Waste - Grissum
28,1301,2017-03-23,1490268941,5.1,133.40,Standard,0.1,38.9488491,-92.3171432,,,2178.16,1301,0,8223,0.00,Transit
147,1832,2017-03-23,1490268941,6.4,92.02,Motion Start,0,39.0145546,-92.2554759,,,51683.67,,0,9247,0.00,Solid Waste - Grissum
128,1878,2017-03-23,1490268942,9.6,5.32,Standard,0,38.9592317,-92.3288156,,,17809.87,,0,8223,0.00,Solid Waste - Grissum
31,1810,2017-03-23,1490268943,15.5,84.92,Standard,0.3,38.9612605,-92.2886407,,,121569.78,1810,0,8223,0.00,Transit
199,1806,2017-03-23,1490268943,7.2,174.36,Motion Start,0,38.9368816,-92.316512,,,5155.74,,23,9247,0.00,Transit
37,1296,2017-03-23,1490268943,57,122.45,Standard,0.6,38.9650142,-92.3028041,,,52249.46,1296,0,8223,0.00,Transit
237,AUTO 8796028,2017-03-23,1490268944,57.6,96.32,Standard,0.9,38.9688387,-92.3301159,,,741.09,,-3,8223,0.00,UNKNOWN
52,1966,2017-03-23,1490268945,3.6,235.79,Motion Start,0,38.9566035,-92.3211902,,,96576.95,,5,42015,"24,541.06",Transit
28,1301,2017-03-23,1490268946,0,157.92,Motion Stop,0.1,38.9487961,-92.3171022,,,2178.16,1301,0,9247,0.00,Transit
22,1304,2017-03-23,1490268947,30.1,269.86,Standard,0.1,38.9990641,-92.3048131,,,114757.96,1304,0,8223,0.00,Transit
44,1938,2017-03-23,1490268950,19.2,249.19,Standard,0.5,38.9811384,-92.2804607,,,48797.15,1938,0,8223,0.00,Transit
28,1301,2017-03-23,1490268950,6.5,175.05,Motion Start,0.1,38.9487708,-92.3170906,,,2178.17,1301,0,9247,0.00,Transit
51,1321,2017-03-23,1490268950,0,272.54,Motion Stop,0.5,38.9074057,-92.3039109,,,58753.76,,0,9247,0.00,Transit
21,1302,2017-03-23,1490268950,29.6,348.72,Standard,0.4,38.8976406,-92.3550242,,,907.36,1302,0,8223,0.00,Transit
47,1319,2017-03-23,1490268951,28.2,266.96,Standard,0.7,38.9637681,-92.2906958,,,92800.92,,0,8223,0.00,Transit
51,1321,2017-03-23,1490268951,9.8,271.16,Motion Start,0.5,38.9074058,-92.3039545,,,58753.77,,0,9247,0.00,Transit
128,1878,2017-03-23,1490268951,0,352.28,Motion Stop,0,38.9594382,-92.3287977,,,17809.89,,-1,9247,0.00,Solid Waste - Grissum
25,1661,2017-03-23,1490268954,3.8,179.32,Standard,0.2,38.9645234,-92.3224184,,,89566,1661,0,8223,0.00,Transit
62,1320,2017-03-23,1490268955,33.3,96.29,Standard,0.5,38.9658688,-92.3742456,,,63289.21,,1,8223,0.00,Transit
25,1661,2017-03-23,1490268956,0,177.11,Motion Stop,0.2,38.9645122,-92.3224191,,,89566,1661,0,9247,0.00,Transit
53,1317,2017-03-23,1490268957,40.4,273.41,Standard,0.3,38.9615486,-92.3757721,,,71950.17,,0,8223,0.00,Transit
148,1673,2017-03-23,1490268957,5.8,296.39,Motion Start,0,38.9678787,-92.3085275,,,18053.52,,8,9247,0.00,Solid Waste - Grissum
166,1948,2017-03-23,1490268958,29.8,180.43,Standard,0.1,38.9563126,-92.3715274,,,12449.51,,3,8223,0.00,Solid Waste - Grissum
218,532,2017-03-23,1490268958,7.1,181.52,Motion Start,0,39.0854628,-92.3486979,,,572.48,,29,9247,0.00,Electric Distribution
137,1222,2017-03-23,1490268958,3.6,99.76,Standard,0.1,38.9522657,-92.3237513,,,6417.21,,0,8223,0.00,Parking - 5th & Walnut
1,1665,2017-03-23,1490268959,16.8,93.28,Standard,0.2,38.9494565,-92.3272165,,,102213.36,1665,2,8223,0.00,Transit
151,1645,2017-03-23,1490268960,2.7,181.12,Motion Start,0.2,38.9490933,-92.3333943,,,21549.3,,15,9247,0.00,Solid Waste - Grissum
137,1222,2017-03-23,1490268960,0,99.76,Motion Stop,0.1,38.9522787,-92.3238231,,,6417.21,,-7,9247,0.00,Parking - 5th & Walnut
167,1960,2017-03-23,1490268961,47.2,205.04,Standard,0,38.9909292,-92.2842725,,,33260.88,,-4,8223,0.00,Solid Waste - Grissum
31,1810,2017-03-23,1490268961,39.6,92.53,Standard,0.4,38.9612519,-92.2856007,,,121569.95,1810,0,8223,0.00,Transit
199,1806,2017-03-23,1490268961,10.6,187.99,Standard,0.1,38.9360499,-92.3165875,,,5155.8,,-5,8223,0.00,Transit
237,AUTO 8796028,2017-03-23,1490268962,33.8,111.44,Standard,1.1,38.9684371,-92.3259915,,,741.32,,-7,8223,0.00,UNKNOWN
147,1832,2017-03-23,1490268962,13.3,114.90,Standard,0.1,39.0145142,-92.2542425,,,51683.73,,-10,8223,0.00,Solid Waste - Grissum
47,1319,2017-03-23,1490268962,0,266.70,Motion Stop,0.7,38.9637437,-92.2915555,,,92800.96,,0,9247,0.00,Transit
52,1966,2017-03-23,1490268963,27,272.68,Standard,0.1,38.9563133,-92.322792,,,96577.04,,4,40991,"24,541.06",Transit
37,1296,2017-03-23,1490268963,54.2,116.02,Standard,0.9,38.9627338,-92.2982089,,,52249.75,1296,0,8223,0.00,Transit
128,1878,2017-03-23,1490268964,8,285.54,Motion Start,0,38.9594615,-92.3288901,,,17809.89,,30,9247,0.00,Solid Waste - Grissum
22,1304,2017-03-23,1490268965,34,313.07,Standard,0.3,39.000179,-92.3072454,,,114758.11,1304,0,8223,0.00,Transit
3,1897,2017-03-23,1490268966,0,0.00,Power Off,0,38.9665176,-92.318808,Grissum Complex,,5840.3,1897,0,31,0.00,Transit
11,1891,2017-03-23,1490268966,16.4,215.47,Standard,0.4,38.93248,-92.3111846,,,38914.57,1891,0,8223,0.00,Transit
30,1664,2017-03-23,1490268967,5.9,286.01,Motion Start,0.1,38.9465033,-92.325427,,,88107.59,1664,0,9247,0.00,Transit
1,1665,2017-03-23,1490268968,0,87.90,Motion Stop,0.2,38.9494358,-92.3267306,,,102213.39,1665,-11,9247,0.00,Transit
44,1938,2017-03-23,1490268968,28.9,278.84,Standard,0.7,38.9812223,-92.2828,,,48797.28,1938,0,8223,0.00,Transit
21,1302,2017-03-23,1490268968,28.4,354.22,Standard,0.6,38.8996423,-92.3558278,,,907.51,1302,0,8223,0.00,Transit
126,1957,2017-03-23,1490268969,6.1,333.41,Motion Start,0.2,39.0108145,-92.2539466,,,38111.99,,15,9247,0.00,Solid Waste - Grissum
28,1301,2017-03-23,1490268970,17.4,181.88,Standard,0.2,38.9474846,-92.317088,,,2178.25,1301,0,8223,0.00,Transit
157,1419,2017-03-23,1490268970,3.7,100.32,Motion Start,0.1,38.943245,-92.3325112,,,13154.11,,2,9247,0.00,Solid Waste - Grissum
45,1972,2017-03-23,1490268971,4.5,159.80,Motion Start,0,38.9665276,-92.3188919,Grissum Complex,,34830.56,1972,0,9247,0.00,Transit
1,1665,2017-03-23,1490268971,8.8,89.77,Motion Start,0.2,38.949434,-92.3266412,,,102213.39,1665,14,9247,0.00,Transit
62,1320,2017-03-23,1490268973,12.4,106.18,Standard,0.6,38.9652928,-92.3718602,,,63289.35,,-14,8223,0.00,Transit
11,1891,2017-03-23,1490268974,0,207.35,Motion Stop,0.4,38.9322619,-92.3113733,,,38914.59,1891,0,9247,0.00,Transit
53,1317,2017-03-23,1490268975,37,264.86,Standard,0.5,38.9614084,-92.3793751,,,71950.37,,0,8223,0.00,Transit
148,1673,2017-03-23,1490268975,8.9,278.90,Standard,0,38.9682095,-92.3093021,,,18053.57,,-5,8223,0.00,Solid Waste - Grissum
166,1948,2017-03-23,1490268976,18,191.33,Standard,0.3,38.9542554,-92.3715639,,,12449.65,,-12,8223,0.00,Solid Waste - Grissum
218,532,2017-03-23,1490268976,35.1,95.57,Standard,0.1,39.0851909,-92.3470281,,,572.59,,8,8223,0.00,Electric Distribution
51,1321,2017-03-23,1490268978,45.2,270.72,Standard,0.8,38.9074355,-92.3091912,,,58754.05,,0,8223,0.00,Transit
62,1320,2017-03-23,1490268978,0,100.00,Motion Stop,0.6,38.9652715,-92.371741,,,63289.35,,-12,9247,0.00,Transit
63,1314,2017-03-23,1490268979,8.7,278.64,Motion Start,0,38.964737,-92.3335711,,,59755.97,,26,9247,0.00,Transit
147,1832,2017-03-23,1490268980,23.9,181.69,Standard,0.2,39.0128421,-92.2541384,,,51683.85,,-5,8223,0.00,Solid Waste - Grissum
237,AUTO 8796028,2017-03-23,1490268980,29.3,167.10,Standard,1.2,38.9675575,-92.3247307,,,741.41,,12,8223,0.00,UNKNOWN
37,1296,2017-03-23,1490268981,39.1,109.25,Standard,1.1,38.9617019,-92.2939923,,,52249.99,1296,0,8223,0.00,Transit
167,1960,2017-03-23,1490268981,32.4,199.82,Standard,0.2,38.9879846,-92.2859629,,,33261.1,,-9,8223,0.00,Solid Waste - Grissum
166,1948,2017-03-23,1490268982,0,225.81,Motion Stop,0.3,38.9540919,-92.3716967,,,12449.66,,-12,9247,0.00,Solid Waste - Grissum
18,1305,2017-03-23,1490268982,26.5,181.35,Standard,0.8,38.9524787,-92.3122088,,,110727.17,1305,0,8223,0.00,Transit
128,1878,2017-03-23,1490268982,14.4,1.41,Standard,0.1,38.9599084,-92.3293723,,,17809.94,,2,8223,0.00,Solid Waste - Grissum
22,1304,2017-03-23,1490268983,35.5,274.90,Standard,0.5,39.0014588,-92.3099101,,,114758.28,1304,0,8223,0.00,Transit
199,1806,2017-03-23,1490268984,0,192.63,Motion Stop,0.1,38.9352828,-92.3167605,,,5155.86,,-11,9247,0.00,Transit
148,1673,2017-03-23,1490268984,0,335.93,Motion Stop,0.1,38.9683917,-92.3093969,,,18053.58,,0,9247,0.00,Solid Waste - Grissum
151,1645,2017-03-23,1490268984,0,181.77,Power Off,0.2,38.94908,-92.3334066,,,21549.3,,0,31,0.00,Solid Waste - Grissum
166,1948,2017-03-23,1490268985,5.4,236.49,Motion Start,0.3,38.9540814,-92.3717244,,,12449.67,,14,9247,0.00,Solid Waste - Grissum
148,1673,2017-03-23,1490268985,5.3,324.53,Motion Start,0.1,38.9684104,-92.3094125,,,18053.58,,7,9247,0.00,Solid Waste - Grissum
30,1664,2017-03-23,1490268985,17.7,0.98,Standard,0.2,38.9473174,-92.3255971,,,88107.65,1664,0,8223,0.00,Transit
21,1302,2017-03-23,1490268986,4.4,0.90,Standard,0.7,38.901199,-92.3558013,,,907.61,1302,0,8223,0.00,Transit
44,1938,2017-03-23,1490268987,26.7,273.00,Standard,0.8,38.9815254,-92.285431,,,48797.43,1938,0,8223,0.00,Transit
199,1806,2017-03-23,1490268987,4.9,204.39,Motion Start,0.1,38.9352521,-92.316778,,,5155.86,,20,9247,0.00,Transit
28,1301,2017-03-23,1490268987,0,171.64,Motion Stop,0.3,38.9464963,-92.3171278,,,2178.32,1301,0,9247,0.00,Transit
21,1302,2017-03-23,1490268988,0,12.11,Motion Stop,0.7,38.9012234,-92.3557968,,,907.61,1302,0,9247,0.00,Transit
126,1957,2017-03-23,1490268988,0,166.29,Motion Stop,0.3,39.0102686,-92.253737,,,38112.09,,-2,9247,0.00,Solid Waste - Grissum
1,1665,2017-03-23,1490268989,6.4,111.18,Standard,0.3,38.9494093,-92.3256276,,,102213.45,1665,11,8223,0.00,Transit
115,1812,2017-03-23,1490268989,20.4,93.52,Standard,0,38.9494396,-92.3281232,,,7298.14,,5,8223,0.00,Solid Waste - Grissum
45,1972,2017-03-23,1490268989,8,202.40,Standard,0,38.965845,-92.318968,Grissum Complex,,34830.61,1972,0,8223,0.00,Transit
52,1966,2017-03-23,1490268989,19.8,277.55,Standard,0.3,38.9565635,-92.3259573,,,96577.22,,-4,40991,"24,541.06",Transit
21,1302,2017-03-23,1490268989,9.4,30.94,Motion Start,0.7,38.9012538,-92.3557753,,,907.62,1302,0,9247,0.00,Transit
137,1222,2017-03-23,1490268990,3.9,108.10,Motion Start,0.1,38.9522802,-92.3237438,,,6417.21,,16,9247,0.00,Parking - 5th & Walnut
167,1960,2017-03-23,1490268991,0,205.93,Motion Stop,0.3,38.9875625,-92.286245,,,33261.13,,-10,9247,0.00,Solid Waste - Grissum
28,1301,2017-03-23,1490268992,6.2,190.44,Motion Start,0.3,38.9464469,-92.3171505,,,2178.33,1301,0,9247,0.00,Transit
53,1317,2017-03-23,1490268993,22.5,155.32,Standard,0.6,38.9605156,-92.3808569,,,71950.48,,0,8223,0.00,Transit
45,1972,2017-03-23,1490268995,0,281.41,Motion Stop,0.1,38.9658077,-92.3190855,Grissum Complex,,34830.61,1972,0,9247,0.00,Transit
115,1812,2017-03-23,1490268996,0,114.51,Motion Stop,0.1,38.9494206,-92.3277665,,,7298.15,,-9,9247,0.00,Solid Waste - Grissum
51,1321,2017-03-23,1490268996,22.7,271.25,Standard,1,38.9074942,-92.3129801,,,58754.25,,0,8223,0.00,Transit
167,1960,2017-03-23,1490268997,5.3,196.27,Motion Start,0.3,38.9875377,-92.2862654,,,33261.13,,15,9247,0.00,Solid Waste - Grissum
63,1314,2017-03-23,1490268997,35.9,1.43,Standard,0.2,38.9663809,-92.3337618,,,59756.09,,2,8223,0.00,Transit
31,1810,2017-03-23,1490268997,37.1,99.64,Standard,0.8,38.9606567,-92.2782695,,,121570.34,1810,0,8223,0.00,Transit
237,AUTO 8796028,2017-03-23,1490268998,16.1,173.87,Standard,1.3,38.965177,-92.3246621,,,741.58,,-11,8223,0.00,UNKNOWN
37,1296,2017-03-23,1490268999,3.8,128.32,Standard,1.2,38.9611858,-92.2924345,,,52250.08,1296,0,8223,0.00,Transit
147,1832,2017-03-23,1490268999,0,208.85,Motion Stop,0.2,39.012447,-92.254839,,,51683.91,,-10,9247,0.00,Solid Waste - Grissum
128,1878,2017-03-23,1490269000,18.1,282.18,Standard,0.1,38.9605634,-92.3298508,,,17810,,4,8223,0.00,Solid Waste - Grissum
18,1305,2017-03-23,1490269000,27.5,146.84,Standard,1,38.9503964,-92.3114685,,,110727.33,1305,0,8223,0.00,Transit
51,1321,2017-03-23,1490269001,0,271.58,Motion Stop,1,38.9074952,-92.3132163,,,58754.26,,0,9247,0.00,Transit
22,1304,2017-03-23,1490269001,14.7,281.43,Standard,0.6,39.0014986,-92.3123641,,,114758.42,1304,0,8223,0.00,Transit
51,1321,2017-03-23,1490269002,12.1,271.05,Motion Start,1,38.9074965,-92.3132717,,,58754.27,,0,9247,0.00,Transit
37,1296,2017-03-23,1490269002,0,148.20,Motion Stop,1.2,38.961161,-92.2924083,,,52250.08,1296,0,9247,0.00,Transit
166,1948,2017-03-23,1490269003,15.2,276.77,Standard,0.4,38.9541599,-92.373586,,,12449.77,,-12,8223,0.00,Solid Waste - Grissum
148,1673,2017-03-23,1490269003,17.8,15.61,Standard,0.1,38.9690144,-92.3096917,,,18053.64,,0,8223,0.00,Solid Waste - Grissum
30,1664,2017-03-23,1490269003,6.3,358.63,Standard,0.2,38.9482101,-92.325551,,,88107.71,1664,0,8223,0.00,Transit
3,1897,2017-03-23,1490269004,0,0.00,Power On,0,38.9665176,-92.318808,Grissum Complex,,5840.3,1897,0,8223,0.00,Transit
44,1938,2017-03-23,1490269005,26.9,252.18,Standard,0.9,38.9811485,-92.2878985,,,48797.56,1938,0,8223,0.00,Transit
199,1806,2017-03-23,1490269005,22.9,333.19,Standard,0.2,38.9358816,-92.3178424,,,5155.93,,0,8223,0.00,Transit
37,1296,2017-03-23,1490269007,8.9,145.80,Motion Start,1.2,38.9611116,-92.2923261,,,52250.09,1296,0,9247,0.00,Transit
1,1665,2017-03-23,1490269007,21.1,178.64,Standard,0.4,38.9483275,-92.3255589,,,102213.52,1665,0,8223,0.00,Transit
52,1966,2017-03-23,1490269007,12.8,277.22,Standard,0.4,38.9567771,-92.3280397,,,96577.33,,-9,40991,"24,541.19",Transit
21,1302,2017-03-23,1490269007,28.7,96.39,Standard,0.8,38.901164,-92.3535739,,,907.74,1302,0,8223,0.00,Transit
218,532,2017-03-23,1490269007,34.7,90.53,Standard,0.4,39.0847891,-92.3406134,,,572.93,,-6,8223,0.00,Electric Distribution
22,1304,2017-03-23,1490269008,0,286.37,Motion Stop,0.6,39.0015398,-92.3126009,,,114758.42,1304,0,9247,0.00,Transit
22,1304,2017-03-23,1490269010,8.8,288.02,Motion Start,0.6,39.001553,-92.3126631,,,114758.43,1304,0,9247,0.00,Transit
28,1301,2017-03-23,1490269010,19.4,271.55,Standard,0.4,38.9464051,-92.3184425,,,2178.39,1301,0,8223,0.00,Transit
53,1317,2017-03-23,1490269011,35.4,181.24,Standard,0.7,38.9580488,-92.3806928,,,71950.66,,0,8223,0.00,Transit
52,1966,2017-03-23,1490269012,0,280.24,Motion Stop,0.4,38.9567943,-92.3281897,,,96577.34,,2,42015,"24,541.19",Transit
151,1645,2017-03-23,1490269012,2.4,340.01,"Power On, Motion Start",0.2,38.9494816,-92.3334125,,,21549.32,,2,9247,0.00,Solid Waste - Grissum
52,1966,2017-03-23,1490269013,6.2,292.29,Motion Start,0.4,38.956802,-92.3282154,,,96577.34,,12,42015,"24,541.19",Transit
18,1305,2017-03-23,1490269014,0,138.19,Motion Stop,1,38.9497994,-92.3109232,,,110727.37,1305,0,9247,0.00,Transit
167,1960,2017-03-23,1490269015,32.1,119.14,Standard,0.4,38.9867264,-92.2846301,,,33261.24,,5,8223,0.00,Solid Waste - Grissum
63,1314,2017-03-23,1490269015,17.4,24.72,Standard,0.3,38.9684937,-92.3336458,,,59756.24,,-9,8223,0.00,Transit
