1657,1462806015,348.30,0,on,-92.2606078,38.9689951
1697,1462806013,233.70,20.8,on,-92.2781456,38.9700923
1657,1462806015,348.30,0,on,-92.2606078,38.9689951
1697,1462806013,233.70,20.8,on,-92.2781456,38.9700923
1657,1462806015,348.30,0,on,-92.2606078,38.9689951
1697,1462806013,233.70,20.8,on,-92.2781456,38.9700923
1657,1462806015,348.30,0,on,-92.2606078,38.9689951
1697,1462806013,233.70,20.8,on,-92.2781456,38.9700923
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806023,254.70,5.5,on,-92.26067,38.9690087
1697,1462806023,169.70,18.2,on,-92.2781105,38.9694505
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806033,137.20,3.3,on,-92.2607615,38.9688719
1697,1462806033,181.30,20.9,on,-92.2780869,38.9686403
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806043,120.00,4.4,on,-92.2605906,38.9688498
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806043,180.90,23.7,on,-92.2780705,38.9677353
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806053,125.40,5,on,-92.2604225,38.9687492
1697,1462806053,175.20,21.1,on,-92.2780573,38.9668164
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806063,125.40,5.4,on,-92.2602078,38.9686164
1697,1462806063,181.10,24.4,on,-92.2779149,38.9658615
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806073,126.60,5.7,on,-92.2599746,38.9685014
1697,1462806073,181.60,17.8,on,-92.277956,38.9650026
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806083,180.60,9.1,on,-92.277979,38.9644421
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806083,180.60,9.1,on,-92.277979,38.9644421
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806083,180.60,9.1,on,-92.277979,38.9644421
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806083,180.60,9.1,on,-92.277979,38.9644421
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806083,180.60,9.1,on,-92.277979,38.9644421
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806083,138.60,6,on,-92.2597333,38.9683412
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806089,179.90,0,on,-92.2779777,38.964327
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806093,143.20,5.1,on,-92.2595592,38.9681722
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806099,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806103,142.70,5.6,on,-92.2593924,38.9680178
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806109,179.90,0,on,-92.2779788,38.9643273
1657,1462806113,133.70,0,on,-92.259258,38.9678807
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806120,206.10,4.9,on,-92.2592569,38.9678399
1697,1462806119,179.90,0,on,-92.2779788,38.9643273
1657,1462806130,234.30,4.4,on,-92.2594124,38.9677024
1697,1462806129,179.90,0,on,-92.2779788,38.9643273
1657,1462806140,257.30,5.8,on,-92.2596567,38.9676029
1697,1462806139,179.90,0,on,-92.2779788,38.9643273
1657,1462806160,306.40,5.5,on,-92.260215,38.9677233
1697,1462806159,179.90,0,on,-92.2779788,38.9643273
1657,1462806160,306.40,5.5,on,-92.260215,38.9677233
1697,1462806159,179.90,0,on,-92.2779788,38.9643273
1657,1462806160,306.40,5.5,on,-92.260215,38.9677233
1697,1462806159,179.90,0,on,-92.2779788,38.9643273
1657,1462806160,306.40,5.5,on,-92.260215,38.9677233
1697,1462806159,179.90,0,on,-92.2779788,38.9643273
1657,1462806160,306.40,5.5,on,-92.260215,38.9677233
1697,1462806159,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806169,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806170,306.80,5.3,on,-92.2604519,38.9678554
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806179,179.90,0,on,-92.2779788,38.9643273
1657,1462806180,306.90,5.5,on,-92.2606796,38.9679823
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806190,306.30,5.9,on,-92.2609135,38.9681156
1697,1462806189,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806200,306.50,5.5,on,-92.2611494,38.9682527
1697,1462806199,179.90,0,on,-92.2779788,38.9643273
1657,1462806210,307.30,5.9,on,-92.2613846,38.9683923
1697,1462806209,179.90,0,on,-92.2779788,38.9643273
1657,1462806210,307.30,5.9,on,-92.2613846,38.9683923
1697,1462806209,179.90,0,on,-92.2779788,38.9643273
1657,1462806210,307.30,5.9,on,-92.2613846,38.9683923
1697,1462806209,179.90,0,on,-92.2779788,38.9643273
1657,1462806210,307.30,5.9,on,-92.2613846,38.9683923
1697,1462806209,179.90,0,on,-92.2779788,38.9643273
1657,1462806210,307.30,5.9,on,-92.2613846,38.9683923
