time,long,lat,speed,heading,odometer,power
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122283,-92.2729618,39.0179782,22.4,57.7,2851497.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122443,-92.2594697,39.0146949,30.1,100.5,2853385.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122494,-92.2557886,39.0145445,0.0,94.3,2853697.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
1455122548,-92.2556656,39.0145626,9.0,90.8,2853715.0,on
