time,long,lat,speed,heading,odometer,power
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
1455122380,-92.3388528,38.9516541,5.9,267.3,32015300.0,on
