"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
264,515,2017-11-03,1509733130,27.5,294.66,Standard,0,38.9602903,-92.385996,Smithton,,7154.46,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2017-11-03,1509733131,40.4,275.40,Standard,0,38.9608363,-92.2797365,,,48718.24,,2,40991,871.03,0,0,0,0,0,0,0,0,0,0,0,0
