"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
272,541,2017-11-03,1509729523,0,182.16,"Motion Stop",0,38.9548316,-92.345037,,,12157.98,,-12,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2017-11-03,1509729526,6.4,218.85,"Motion Start",0,38.9548032,-92.3450492,,,12157.98,,20,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2017-11-03,1509729532,6.4,279.84,Standard,0,38.9177927,-92.3998938,,,6106.02,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
