"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
289,492,2017-11-02,1509667026,1.3,182.39,"Motion Start",0,38.9590276,-92.2914698,,,6015.09,,30,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2017-11-02,1509667031,0,17.38,"Motion Stop",0,38.9590425,-92.2914743,,,6015.09,,-1,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
